Day Index,Users,Pageviews
2009-14-09,13069,170309
2009-15-09,10910,128512
2009-16-09,6070,69112
2009-17-09,7613,105703
2009-18-09,3404,40542
2009-19-09,1501,18134
2009-20-09,1749,17860
2009-21-09,1723,18437
2009-22-09,1448,13513
2009-23-09,1471,18087
2009-24-09,1768,20206
2009-25-09,2155,23421
2009-26-09,2276,26473
2009-27-09,1545,12749
2009-28-09,1712,16325
2009-29-09,1084,9565
2009-30-09,895,8523
2009-01-10,958,8606
2009-02-10,1018,9202
2009-03-10,491,5058
2009-04-10,508,4090
2009-05-10,825,6434
2009-06-10,872,4815
2009-07-10,1520,12477
2009-08-10,901,6612
2009-09-10,707,5259
2009-10-10,505,3867
2009-11-10,632,6136
2009-12-10,779,5364
2009-13-10,772,5378
2009-14-10,669,4285
2009-15-10,720,4385
2009-16-10,621,4048
2009-17-10,368,2731
2009-18-10,431,3639
2009-19-10,677,3773
2009-20-10,603,4459
2009-21-10,745,4533
2009-22-10,765,6303
2009-23-10,953,9483
2009-24-10,782,5656
2009-25-10,735,5417
2009-26-10,1011,7585
2009-27-10,1045,7495
2009-28-10,699,4925
2009-29-10,699,4810
2009-30-10,520,4085
2009-31-10,310,2722
2009-01-11,396,4027
2009-02-11,697,3668
2009-03-11,797,5925
2009-04-11,780,5135
2009-05-11,804,4537
2009-06-11,702,5457
2009-07-11,477,3594
2009-08-11,526,3870
2009-09-11,690,4157
2009-10-11,569,3397
2009-11-11,620,3635
2009-12-11,846,5237
2009-13-11,948,6261
2009-14-11,605,4456
2009-15-11,656,4332
2009-16-11,989,5967
2009-17-11,785,5092
2009-18-11,673,3667
2009-19-11,731,3660
2009-20-11,667,3089
2009-21-11,386,2481
2009-22-11,563,2861
2009-23-11,780,3331
2009-24-11,824,3968
2009-25-11,865,4429
2009-26-11,725,3392
2009-27-11,556,3012
2009-28-11,530,2447
2009-29-11,709,2453
2009-30-11,788,3333
2009-01-12,648,3161
2009-02-12,739,3663
2009-03-12,709,3691
2009-04-12,871,6986
2009-05-12,821,8160
2009-06-12,553,2503
2009-07-12,846,3608
2009-08-12,1405,9765
2009-09-12,888,5493
2009-10-12,855,4515
2009-11-12,827,4195
2009-12-12,581,2909
2009-13-12,473,3027
2009-14-12,1246,7838
2009-15-12,755,4542
2009-16-12,551,3400
2009-17-12,648,3646
2009-18-12,620,3325
2009-19-12,361,1892
2009-20-12,296,1884
2009-21-12,509,2295
2009-22-12,601,3036
2009-23-12,413,1993
2009-24-12,317,1795
2009-25-12,210,1640
2009-26-12,272,1842
2009-27-12,269,2073
2009-28-12,610,2524
2009-29-12,615,2517
2009-30-12,363,1581
2009-31-12,294,1446
2010-01-01,369,1557
2010-02-01,488,2708
2010-03-01,395,2039
2010-04-01,679,2808
2010-05-01,567,3090
2010-06-01,422,2120
2010-07-01,447,2004
2010-08-01,447,1908
2010-09-01,347,1564
2010-10-01,612,2003
2010-11-01,1072,4947
2010-12-01,1111,6422
2010-13-01,726,4357
2010-14-01,797,4555
2010-15-01,1365,5558
2010-16-01,1189,7368
2010-17-01,1246,7724
2010-18-01,988,5499
2010-19-01,618,3339
2010-20-01,758,4439
2010-21-01,709,3945
2010-22-01,510,2555
2010-23-01,397,2288
2010-24-01,367,2010
2010-25-01,573,2298
2010-26-01,598,3211
2010-27-01,786,4623
2010-28-01,668,3177
2010-29-01,610,2795
2010-30-01,361,1528
2010-31-01,430,2135
2010-01-02,828,3568
2010-02-02,846,4351
2010-03-02,782,3189
2010-04-02,600,2764
2010-05-02,555,2243
2010-06-02,409,1950
2010-07-02,755,2673
2010-08-02,1279,4518
2010-09-02,1230,6612
2010-10-02,1067,5652
2010-11-02,1134,6370
2010-12-02,783,3638
2010-13-02,416,2428
2010-14-02,502,2212
2010-15-02,755,3484
2010-16-02,795,3773
2010-17-02,910,4098
2010-18-02,671,3367
2010-19-02,647,2825
2010-20-02,335,1479
2010-21-02,330,1198
2010-22-02,652,2694
2010-23-02,664,2797
2010-24-02,687,2993
2010-25-02,497,2366
2010-26-02,513,2859
2010-27-02,293,2224
2010-28-02,576,2201
2010-01-03,594,2077
2010-02-03,547,2705
2010-03-03,521,2813
2010-04-03,579,2979
2010-05-03,448,1886
2010-06-03,307,1477
2010-07-03,278,1939
2010-08-03,535,2015
2010-09-03,553,2548
2010-10-03,1429,10920
2010-11-03,710,3683
2010-12-03,477,1968
2010-13-03,269,1416
2010-14-03,330,1505
2010-15-03,599,2105
2010-16-03,527,1963
2010-17-03,470,2266
2010-18-03,588,1919
2010-19-03,464,2177
2010-20-03,268,1565
2010-21-03,277,1504
2010-22-03,585,2292
2010-23-03,549,2776
2010-24-03,511,2610
2010-25-03,500,2167
2010-26-03,475,2423
2010-27-03,284,1784
2010-28-03,418,1795
2010-29-03,530,2628
2010-30-03,481,2312
2010-31-03,665,2810
2010-01-04,589,2590
2010-02-04,487,2426
2010-03-04,201,977
2010-04-04,270,1397
2010-05-04,283,1436
2010-06-04,634,2513
2010-07-04,556,2878
2010-08-04,599,2592
2010-09-04,565,3539
2010-10-04,326,1407
2010-11-04,472,2024
2010-12-04,787,2567
2010-13-04,549,2512
2010-14-04,438,2030
2010-15-04,411,1467
2010-16-04,481,1926
2010-17-04,174,1475
2010-18-04,211,1213
2010-19-04,602,2728
2010-20-04,684,3136
2010-21-04,476,2723
2010-22-04,531,2027
2010-23-04,404,2077
2010-24-04,203,821
2010-25-04,198,930
2010-26-04,528,2288
2010-27-04,493,2060
2010-28-04,631,3079
2010-29-04,679,3253
2010-30-04,525,2335
2010-01-05,268,1609
2010-02-05,313,1547
2010-03-05,603,2620
2010-04-05,666,4037
2010-05-05,745,4165
2010-06-05,642,4085
2010-07-05,651,4073
2010-08-05,267,1769
2010-09-05,329,1451
2010-10-05,756,4127
2010-11-05,649,3388
2010-12-05,628,3500
2010-13-05,333,1791
2010-14-05,369,1906
2010-15-05,257,1298
2010-16-05,253,1315
2010-17-05,684,3811
2010-18-05,622,3468
2010-19-05,715,4270
2010-20-05,751,4481
2010-21-05,618,3077
2010-22-05,236,1235
2010-23-05,226,1378
2010-24-05,348,2061
2010-25-05,567,2860
2010-26-05,558,2628
2010-27-05,536,2766
2010-28-05,519,2295
2010-29-05,315,1640
2010-30-05,345,2253
2010-31-05,590,2990
2010-01-06,604,2395
2010-02-06,614,2804
2010-03-06,583,2183
2010-04-06,492,1818
2010-05-06,261,1323
2010-06-06,321,1722
2010-07-06,621,2752
2010-08-06,707,3040
2010-09-06,761,4179
2010-10-06,668,3034
2010-11-06,499,2352
2010-12-06,228,1187
2010-13-06,270,1004
2010-14-06,563,2561
2010-15-06,540,2017
2010-16-06,531,2242
2010-17-06,834,4055
2010-18-06,545,2317
2010-19-06,240,1149
2010-20-06,227,1133
2010-21-06,497,1923
2010-22-06,438,1622
2010-23-06,542,2302
2010-24-06,468,1993
2010-25-06,598,2648
2010-26-06,354,2271
2010-27-06,257,1131
2010-28-06,693,2088
2010-29-06,592,2945
2010-30-06,601,2894
2010-01-07,562,3086
2010-02-07,670,2094
2010-03-07,352,826
2010-04-07,523,1950
2010-05-07,557,2147
2010-06-07,528,3203
2010-07-07,517,2369
2010-08-07,485,1693
2010-09-07,447,2208
2010-10-07,191,646
2010-11-07,182,908
2010-12-07,504,2156
2010-13-07,488,2029
2010-14-07,407,1256
2010-15-07,539,1891
2010-16-07,494,1636
2010-17-07,319,1120
2010-18-07,284,1048
2010-19-07,619,2066
2010-20-07,567,1841
2010-21-07,3765,24419
2010-22-07,9952,72833
2010-23-07,11462,75574
2010-24-07,2438,16308
2010-25-07,2919,21207
2010-26-07,1647,9370
2010-27-07,1604,8468
2010-28-07,1126,6807
2010-29-07,704,3413
2010-30-07,459,2289
2010-31-07,265,1416
2010-01-08,263,1387
2010-02-08,485,2045
2010-03-08,454,2222
2010-04-08,508,2612
2010-05-08,1081,7203
2010-06-08,1195,8658
2010-07-08,351,2057
2010-08-08,295,1699
2010-09-08,575,3029
2010-10-08,459,2341
2010-11-08,524,2889
2010-12-08,439,2239
2010-13-08,382,1851
2010-14-08,223,861
2010-15-08,263,1046
2010-16-08,528,2419
2010-17-08,555,2575
2010-18-08,423,2289
2010-19-08,413,2124
2010-20-08,329,1438
2010-21-08,179,769
2010-22-08,215,1078
2010-23-08,524,2096
2010-24-08,460,1888
2010-25-08,456,1905
2010-26-08,634,2897
2010-27-08,477,2383
2010-28-08,193,770
2010-29-08,241,1908
2010-30-08,506,2446
2010-31-08,497,1638
2010-01-09,516,1638
2010-02-09,490,1733
2010-03-09,420,1505
2010-04-09,190,917
2010-05-09,246,1129
2010-06-09,557,2279
2010-07-09,3054,28688
2010-08-09,1606,12659
2010-09-09,723,4021
2010-10-09,970,6987
2010-11-09,532,3287
2010-12-09,653,5067
2010-13-09,1034,5594
2010-14-09,834,3934
2010-15-09,941,4602
2010-16-09,919,3638
2010-17-09,701,2601
2010-18-09,358,1732
2010-19-09,365,1881
2010-20-09,802,3011
2010-21-09,726,3170
2010-22-09,696,2652
2010-23-09,658,2680
2010-24-09,613,2611
2010-25-09,296,1472
2010-26-09,338,2038
2010-27-09,637,2829
2010-28-09,620,2944
2010-29-09,636,3370
2010-30-09,2356,12618
2010-01-10,1243,6163
2010-02-10,631,2987
2010-03-10,494,2553
2010-04-10,102,395
2010-05-10,1044,4551
2010-06-10,1017,4024
2010-07-10,935,4253
2010-08-10,714,2964
2010-09-10,394,1635
2010-10-10,402,1574
2010-11-10,932,3083
2010-12-10,832,2821
2010-13-10,820,3051
2010-14-10,910,3433
2010-15-10,797,2515
2010-16-10,469,1890
2010-17-10,1331,5152
2010-18-10,1537,5383
2010-19-10,1253,4493
2010-20-10,1151,4384
2010-21-10,939,3531
2010-22-10,930,3386
2010-23-10,576,2158
2010-24-10,613,2200
2010-25-10,1030,3615
2010-26-10,980,3885
2010-27-10,1142,4021
2010-28-10,1013,3606
2010-29-10,973,3668
2010-30-10,510,2067
2010-31-10,515,1940
2010-01-11,668,2716
2010-02-11,1026,3337
2010-03-11,1056,3604
2010-04-11,2541,8955
2010-05-11,1438,5533
2010-06-11,853,3398
2010-07-11,756,2766
2010-08-11,1138,3920
2010-09-11,1016,3289
2010-10-11,1090,3768
2010-11-11,764,2790
2010-12-11,812,2685
2010-13-11,616,1624
2010-14-11,767,2659
2010-15-11,1349,3838
2010-16-11,1381,4447
2010-17-11,1429,4529
2010-18-11,1620,5232
2010-19-11,1277,4055
2010-20-11,802,2502
2010-21-11,769,2708
2010-22-11,1738,5711
2010-23-11,1361,4377
2010-24-11,1434,4420
2010-25-11,1834,7792
2010-26-11,1599,6197
2010-27-11,829,2801
2010-28-11,897,3388
2010-29-11,1516,5101
2010-30-11,1574,5162
2010-01-12,1799,6106
2010-02-12,1430,4328
2010-03-12,1233,3647
2010-04-12,805,2619
2010-05-12,866,2455
2010-06-12,1339,3837
2010-07-12,1229,3724
2010-08-12,1129,3565
2010-09-12,1111,3551
2010-10-12,954,2623
2010-11-12,626,2014
2010-12-12,630,2335
2010-13-12,1270,4005
2010-14-12,1194,3847
2010-15-12,1257,3984
2010-16-12,1343,4748
2010-17-12,1348,5150
2010-18-12,731,2415
2010-19-12,839,2858
2010-20-12,1231,3858
2010-21-12,1362,5148
2010-22-12,1201,5079
2010-23-12,801,2715
2010-24-12,438,1709
2010-25-12,247,1001
2010-26-12,367,1428
2010-27-12,580,2030
2010-28-12,648,2213
2010-29-12,623,2156
2010-30-12,584,1970
2010-31-12,379,1408
2011-01-01,284,987
2011-02-01,439,1640
2011-03-01,843,2648
2011-04-01,965,2836
2011-05-01,882,2637
2011-06-01,1101,4564
2011-07-01,1065,4181
2011-08-01,632,3699
2011-09-01,750,3988
2011-10-01,1085,3969
2011-11-01,1080,4326
2011-12-01,1024,3782
2011-13-01,1034,4121
2011-14-01,1195,5725
2011-15-01,568,2131
2011-16-01,580,2146
2011-17-01,1124,3700
2011-18-01,1110,3669
2011-19-01,1106,3410
2011-20-01,1284,6247
2011-21-01,1286,6832
2011-22-01,761,3788
2011-23-01,1125,4149
2011-24-01,1697,6626
2011-25-01,1099,4334
2011-26-01,1049,3672
2011-27-01,1060,3745
2011-28-01,1027,4142
2011-29-01,608,2457
2011-30-01,593,2082
2011-31-01,1119,3851
2011-01-02,1013,3896
2011-02-02,1936,9325
2011-03-02,1374,5674
2011-04-02,1255,5872
2011-05-02,672,2728
2011-06-02,636,2830
2011-07-02,1263,4324
2011-08-02,1336,5089
2011-09-02,1566,5598
2011-10-02,1501,5161
2011-11-02,1214,4305
2011-12-02,682,2406
2011-13-02,864,2791
2011-14-02,1356,4269
2011-15-02,1514,5305
2011-16-02,1501,5062
2011-17-02,1303,4442
2011-18-02,1167,4145
2011-19-02,808,3090
2011-20-02,819,3018
2011-21-02,1224,3918
2011-22-02,1281,4275
2011-23-02,1135,3632
2011-24-02,1178,3679
2011-25-02,990,3069
2011-26-02,572,1912
2011-27-02,701,2432
2011-28-02,1176,3961
2011-01-03,1084,3811
2011-02-03,917,2964
2011-03-03,997,3669
2011-04-03,1509,4091
2011-05-03,521,1651
2011-06-03,537,1923
2011-07-03,1051,3479
2011-08-03,1097,3753
2011-09-03,1196,4243
2011-10-03,1040,3555
2011-11-03,1060,3514
2011-12-03,700,2077
2011-13-03,786,2456
2011-14-03,1217,4068
2011-15-03,1165,3811
2011-16-03,1129,3686
2011-17-03,1977,10148
2011-18-03,1169,4526
2011-19-03,620,2319
2011-20-03,669,2045
2011-21-03,1255,3849
2011-22-03,1140,3433
2011-23-03,1214,4686
2011-24-03,1347,5647
2011-25-03,1017,3327
2011-26-03,574,1837
2011-27-03,758,2327
2011-28-03,1390,4260
2011-29-03,1235,4228
2011-30-03,1597,6231
2011-31-03,1327,5078
2011-01-04,1048,3725
2011-02-04,692,3101
2011-03-04,694,2865
2011-04-04,1172,4014
2011-05-04,1230,4256
2011-06-04,1150,4495
2011-07-04,1009,3289
2011-08-04,889,2878
2011-09-04,465,1609
2011-10-04,506,1857
2011-11-04,1096,3774
2011-12-04,1004,3269
2011-13-04,1054,4173
2011-14-04,1176,4357
2011-15-04,1129,3960
2011-16-04,642,2229
2011-17-04,643,1995
2011-18-04,1304,4226
2011-19-04,1212,3911
2011-20-04,1191,3426
2011-21-04,943,3031
2011-22-04,805,2603
2011-23-04,452,1677
2011-24-04,510,1825
2011-25-04,610,2202
2011-26-04,990,3260
2011-27-04,1001,3709
2011-28-04,1118,3542
2011-29-04,974,3189
2011-30-04,547,1741
2011-01-05,584,2045
2011-02-05,1003,3082
2011-03-05,1173,3777
2011-04-05,1081,4051
2011-05-05,1095,4085
2011-06-05,876,2971
2011-07-05,503,1835
2011-08-05,552,1730
2011-09-05,1030,3198
2011-10-05,1051,3175
2011-11-05,1176,3377
2011-12-05,1165,4210
2011-13-05,932,3088
2011-14-05,650,2382
2011-15-05,514,1559
2011-16-05,1034,3298
2011-17-05,971,3386
2011-18-05,1206,3562
2011-19-05,985,3308
2011-20-05,844,2620
2011-21-05,450,1375
2011-22-05,602,1919
2011-23-05,1124,3860
2011-24-05,1224,3804
2011-25-05,1068,3656
2011-26-05,2311,7249
2011-27-05,964,3265
2011-28-05,512,1514
2011-29-05,522,1582
2011-30-05,999,3337
2011-31-05,958,3253
2011-01-06,926,3609
2011-02-06,585,2108
2011-03-06,591,2371
2011-04-06,791,4154
2011-05-06,740,3304
2011-06-06,1253,4845
2011-07-06,1176,4958
2011-08-06,1165,4644
2011-09-06,1078,3932
2011-10-06,994,3302
2011-11-06,543,2054
2011-12-06,516,1833
2011-13-06,899,3579
2011-14-06,1371,4549
2011-15-06,1252,4319
2011-16-06,1086,3899
2011-17-06,974,3097
2011-18-06,517,1534
2011-19-06,654,2532
2011-20-06,1303,4380
2011-21-06,1247,4783
2011-22-06,1088,4066
2011-23-06,1037,3235
2011-24-06,909,2793
2011-25-06,475,1549
2011-26-06,473,1930
2011-27-06,1014,3361
2011-28-06,972,3194
2011-29-06,1198,4041
2011-30-06,966,3123
2011-01-07,734,2190
2011-02-07,403,1241
2011-03-07,458,1460
2011-04-07,867,2897
2011-05-07,920,2998
2011-06-07,888,3269
2011-07-07,865,3502
2011-08-07,862,2908
2011-09-07,412,1489
2011-10-07,438,1304
2011-11-07,1023,3415
2011-12-07,943,3673
2011-13-07,925,3494
2011-14-07,482,1758
2011-15-07,573,2026
2011-16-07,474,2055
2011-17-07,475,1690
2011-18-07,1040,3725
2011-19-07,1063,4014
2011-20-07,1021,3853
2011-21-07,885,2931
2011-22-07,692,2678
2011-23-07,395,1302
2011-24-07,424,1485
2011-25-07,863,3063
2011-26-07,999,4061
2011-27-07,1078,4082
2011-28-07,973,3965
2011-29-07,838,3557
2011-30-07,514,2170
2011-31-07,615,2749
2011-01-08,852,2872
2011-02-08,1899,9065
2011-03-08,22930,104153
2011-04-08,8680,37706
2011-05-08,3001,13013
2011-06-08,1798,7848
2011-07-08,1294,6723
2011-08-08,1307,5435
2011-09-08,964,3699
2011-10-08,902,3212
2011-11-08,839,3081
2011-12-08,802,2828
2011-13-08,567,2048
2011-14-08,596,2487
2011-15-08,735,2709
2011-16-08,860,2890
2011-17-08,940,3425
2011-18-08,1084,3908
2011-19-08,977,3042
2011-20-08,682,2152
2011-21-08,723,2352
2011-22-08,1202,4088
2011-23-08,1174,3886
2011-24-08,1117,3333
2011-25-08,1416,4673
2011-26-08,1156,4288
2011-27-08,834,2931
2011-28-08,922,3375
2011-29-08,1465,5342
2011-30-08,1602,5079
2011-31-08,1658,5226
2011-01-09,1608,4742
2011-02-09,1553,5198
2011-03-09,1152,3657
2011-04-09,1344,4059
2011-05-09,2070,6541
2011-06-09,1946,6199
2011-07-09,2234,7526
2011-08-09,2314,7306
2011-09-09,2276,6781
2011-10-09,1340,4504
2011-11-09,1528,4769
2011-12-09,2370,7709
2011-13-09,2226,6915
2011-14-09,2190,7225
2011-15-09,2151,6700
2011-16-09,1941,5665
2011-17-09,1661,5581
2011-18-09,1747,5881
2011-19-09,2504,8073
2011-20-09,2239,6762
2011-21-09,2460,8331
2011-22-09,4485,21037
2011-23-09,3896,16300
2011-24-09,1964,6988
2011-25-09,2108,7351
2011-26-09,3401,12165
2011-27-09,3192,10939
2011-28-09,3226,11583
2011-29-09,3285,11533
2011-30-09,2954,9900
2011-01-10,1939,6659
2011-02-10,2612,9581
2011-03-10,4253,14053
2011-04-10,3941,13359
2011-05-10,3878,12790
2011-06-10,4190,13393
2011-07-10,4100,14101
2011-08-10,2781,9913
2011-09-10,3080,9976
2011-10-10,3831,12814
2011-11-10,3693,12699
2011-12-10,3729,12067
2011-13-10,3665,12024
2011-14-10,3130,9984
2011-15-10,2318,7596
2011-16-10,2291,7012
2011-17-10,3869,11871
2011-18-10,4542,18090
2011-19-10,3782,12095
2011-20-10,3681,12222
2011-21-10,3478,11404
2011-22-10,2586,8516
2011-23-10,2593,8695
2011-24-10,4115,13668
2011-25-10,4093,13346
2011-26-10,3623,12586
2011-27-10,3646,12642
2011-28-10,3161,11155
2011-29-10,2373,8044
2011-30-10,2285,7681
2011-31-10,3287,11157
2011-01-11,3412,11949
2011-02-11,4034,13176
2011-03-11,4025,13002
2011-04-11,3497,11876
2011-05-11,2338,8268
2011-06-11,3332,12618
2011-07-11,3240,12102
2011-08-11,4819,17010
2011-09-11,4551,15664
2011-10-11,4030,13797
2011-11-11,3334,11768
2011-12-11,2860,9885
2011-13-11,3307,11618
2011-14-11,5448,17884
2011-15-11,5513,17584
2011-16-11,5271,17519
2011-17-11,4938,16445
2011-18-11,4545,14452
2011-19-11,3464,11554
2011-20-11,3773,12178
2011-21-11,5256,17384
2011-22-11,5007,16278
2011-23-11,5614,18664
2011-24-11,5696,19819
2011-25-11,4881,16202
2011-26-11,3747,11908
2011-27-11,4136,14389
2011-28-11,5830,18717
2011-29-11,5705,20175
2011-30-11,5428,18637
2011-01-12,5622,20269
2011-02-12,5910,22948
2011-03-12,4865,20214
2011-04-12,4683,19932
2011-05-12,8428,35280
2011-06-12,7444,35418
2011-07-12,7639,39742
2011-08-12,8078,46319
2011-09-12,8641,52281
2011-10-12,8008,51035
2011-11-12,9014,59161
2011-12-12,12819,85371
2011-13-12,15476,103986
2011-14-12,16938,121903
2011-15-12,12176,80444
2011-16-12,9685,68293
2011-17-12,11898,87927
2011-18-12,13541,98722
2011-19-12,12415,84889
2011-20-12,14841,102757
2011-21-12,16527,117479
2011-22-12,13970,98186
2011-23-12,11300,79794
2011-24-12,6348,44456
2011-25-12,4409,29200
2011-26-12,8519,59686
2011-27-12,10051,73395
2011-28-12,11070,84155
2011-29-12,11249,83404
2011-30-12,12484,92866
2011-31-12,9348,66849
2012-01-01,6327,41832
2012-02-01,12426,88767
2012-03-01,14222,97621
2012-04-01,15207,104213
2012-05-01,18457,118701
2012-06-01,15221,106352
2012-07-01,12706,89456
2012-08-01,14895,103298
2012-09-01,24736,154064
2012-10-01,16665,113455
2012-11-01,14328,95542
2012-12-01,13110,86696
2012-13-01,13345,86529
2012-14-01,10086,69539
2012-15-01,10947,75343
2012-16-01,14952,99558
2012-17-01,13337,89815
2012-18-01,13247,88274
2012-19-01,12537,82618
2012-20-01,11767,80416
2012-21-01,9865,69988
2012-22-01,9767,63419
2012-23-01,12551,81958
2012-24-01,10436,66365
2012-25-01,10549,68733
2012-26-01,9790,62131
2012-27-01,8499,53235
2012-28-01,6788,42528
2012-29-01,7657,48411
2012-30-01,9823,61797
2012-31-01,8769,56904
2012-01-02,8361,53470
2012-02-02,7616,43720
2012-03-02,7000,40978
2012-04-02,5687,35383
2012-05-02,6219,38698
2012-06-02,7832,47694
2012-07-02,7568,45220
2012-08-02,8543,50242
2012-09-02,7139,43231
2012-10-02,6242,36878
2012-11-02,5020,29661
2012-12-02,4937,29216
2012-13-02,6439,36718
2012-14-02,5930,33210
2012-15-02,5479,30841
2012-16-02,5346,29370
2012-17-02,4678,26635
2012-18-02,3651,21690
2012-19-02,3787,23046
2012-20-02,6106,33323
2012-21-02,5139,27945
2012-22-02,4537,24350
2012-23-02,4363,23879
2012-24-02,3729,21481
2012-25-02,3226,19002
2012-26-02,3251,18132
2012-27-02,4331,24589
2012-28-02,4102,22524
2012-29-02,3842,21600
2012-01-03,3404,19039
2012-02-03,3274,18742
2012-03-03,2558,14578
2012-04-03,2825,16584
2012-05-03,4026,22896
2012-06-03,3846,20404
2012-07-03,3620,19636
2012-08-03,3315,16626
2012-09-03,2663,14067
2012-10-03,2341,14078
2012-11-03,2358,13665
2012-12-03,3379,18720
2012-13-03,2984,15980
2012-14-03,2889,14052
2012-15-03,2652,13224
2012-16-03,2561,13218
2012-17-03,2043,11882
2012-18-03,2509,14666
2012-19-03,3357,18346
2012-20-03,2937,15692
2012-21-03,2663,13139
2012-22-03,2309,11204
2012-23-03,2057,9482
2012-24-03,1520,7666
2012-25-03,1558,7271
2012-26-03,2472,11472
2012-27-03,2087,9744
2012-28-03,2173,9485
2012-29-03,2094,8955
2012-30-03,1802,8134
2012-31-03,1377,6875
2012-01-04,1465,7464
2012-02-04,2188,10462
2012-03-04,2047,10017
2012-04-04,2173,10206
2012-05-04,2016,10011
2012-06-04,1629,7497
2012-07-04,1294,6566
2012-08-04,1216,5441
2012-09-04,1476,7004
2012-10-04,2216,10151
2012-11-04,1787,7804
2012-12-04,1713,7917
2012-13-04,1894,8016
2012-14-04,1266,6064
2012-15-04,1442,6710
2012-16-04,2023,9683
2012-17-04,2108,10805
2012-18-04,3471,16204
2012-19-04,2698,13111
2012-20-04,1996,10208
2012-21-04,1810,10923
2012-22-04,2036,9838
2012-23-04,3126,14422
2012-24-04,3022,15487
2012-25-04,2547,12953
2012-26-04,3124,15151
2012-27-04,2536,12843
2012-28-04,1947,9668
2012-29-04,1847,9481
2012-30-04,1918,9653
2012-01-05,1723,8775
2012-02-05,2389,11835
2012-03-05,2314,11309
2012-04-05,2157,9869
2012-05-05,1769,9712
2012-06-05,3029,13797
2012-07-05,4987,23140
2012-08-05,4568,23803
2012-09-05,4834,24457
2012-10-05,3780,17716
2012-11-05,3903,20104
2012-12-05,3456,18858
2012-13-05,3294,17437
2012-14-05,3990,19221
2012-15-05,3795,16520
2012-16-05,5331,20946
2012-17-05,4304,18561
2012-18-05,4347,20926
2012-19-05,3314,14935
2012-20-05,3437,16078
2012-21-05,5462,24893
2012-22-05,4554,20804
2012-23-05,8917,46924
2012-24-05,7749,46891
2012-25-05,5820,34728
2012-26-05,4714,30786
2012-27-05,2756,15259
2012-28-05,3429,18935
2012-29-05,4426,19712
2012-30-05,3860,17056
2012-31-05,3700,16233
2012-01-06,4095,20944
2012-02-06,2618,13369
2012-03-06,3003,15183
2012-04-06,5639,24249
2012-05-06,5375,27788
2012-06-06,5266,25070
2012-07-06,6762,37032
2012-08-06,5759,28667
2012-09-06,4823,24059
2012-10-06,19605,69744
2012-11-06,11376,42178
2012-12-06,5088,23029
2012-13-06,4415,19939
2012-14-06,3694,17902
2012-15-06,4935,27508
2012-16-06,10609,66567
2012-17-06,20023,79913
2012-18-06,15742,49575
2012-19-06,6559,22286
2012-20-06,4307,14940
2012-21-06,4275,15797
2012-22-06,2904,10988
2012-23-06,1748,6867
2012-24-06,1940,6761
2012-25-06,2585,9590
2012-26-06,2696,10660
2012-27-06,2819,10538
2012-28-06,2382,9637
2012-29-06,1833,7201
2012-30-06,1580,6480
2012-01-07,1528,5893
2012-02-07,2295,9861
2012-03-07,2591,11611
2012-04-07,2183,9381
2012-05-07,2013,7947
2012-06-07,1655,6817
2012-07-07,1073,4575
2012-08-07,1027,4137
2012-09-07,1588,6487
2012-10-07,1518,5921
2012-11-07,1623,6225
2012-12-07,1573,6600
2012-13-07,1394,5653
2012-14-07,800,2961
2012-15-07,833,3307
2012-16-07,1522,5953
2012-17-07,1533,6962
2012-18-07,1524,7523
2012-19-07,1655,8143
2012-20-07,1742,7943
2012-21-07,821,3832
2012-22-07,762,3500
2012-23-07,1367,5884
2012-24-07,1647,7210
2012-25-07,1684,7910
2012-26-07,1587,7506
2012-27-07,1283,5969
2012-28-07,791,3465
2012-29-07,788,4094
2012-30-07,1365,6735
2012-31-07,1339,6441
2012-01-08,1120,4900
2012-02-08,1108,4608
2012-03-08,893,4292
2012-04-08,550,1975
2012-05-08,671,2692
2012-06-08,1001,4214
2012-07-08,928,4022
2012-08-08,875,3498
2012-09-08,785,2572
2012-10-08,715,2864
2012-11-08,422,1478
2012-12-08,456,2125
2012-13-08,784,3802
2012-14-08,846,2911
2012-15-08,561,2383
2012-16-08,806,3152
2012-17-08,694,2651
2012-18-08,415,1804
2012-19-08,485,2188
2012-20-08,876,3631
2012-21-08,938,4118
2012-22-08,920,3841
2012-23-08,1031,4482
2012-24-08,903,4035
2012-25-08,647,2837
2012-26-08,2112,10612
2012-27-08,3674,19462
2012-28-08,2248,11181
2012-29-08,1585,6996
2012-30-08,5808,32665
2012-31-08,2074,10434
2012-01-09,685,3109
2012-02-09,789,3707
2012-03-09,1688,6830
2012-04-09,1383,5110
2012-05-09,1388,5339
2012-06-09,1377,5454
2012-07-09,1180,4262
2012-08-09,640,2297
2012-09-09,726,2592
2012-10-09,1461,5536
2012-11-09,1579,6770
2012-12-09,1527,7065
2012-13-09,1551,7169
2012-14-09,4658,28622
2012-15-09,2872,18235
2012-16-09,1287,6603
2012-17-09,1807,8115
2012-18-09,1814,7863
2012-19-09,2071,9824
2012-20-09,1959,10137
2012-21-09,1558,7470
2012-22-09,961,4534
2012-23-09,926,4216
2012-24-09,1684,7206
2012-25-09,2009,9214
2012-26-09,2199,10181
2012-27-09,1853,7858
2012-28-09,1518,6682
2012-29-09,1000,4621
2012-30-09,990,5073
2012-01-10,1904,8817
2012-02-10,2081,9908
2012-03-10,2078,9833
2012-04-10,1923,8849
2012-05-10,1718,7299
