date,users,pageviews
2018-05-14,515,1952
2018-05-15,554,1617
2018-05-16,556,1731
2018-05-17,522,1499
2018-05-18,452,1264
2018-05-19,183,463
2018-05-20,242,533
2018-05-21,266,800
2018-05-22,536,1647
2018-05-23,570,1825
2018-05-24,568,1899
2018-05-25,471,1189
2018-05-26,238,553
2018-05-27,236,869
2018-05-28,587,1857
2018-05-29,646,1911
2018-05-30,501,1508
2018-05-31,574,1905
2018-06-01,555,1728
2018-06-02,177,510
2018-06-03,251,668
2018-06-04,524,1512
2018-06-05,673,2203
2018-06-06,558,2012
2018-06-07,859,2748
2018-06-08,577,1661
2018-06-09,708,1190
2018-06-10,795,1330
2018-06-11,704,2357
2018-06-12,1101,2602
2018-06-13,1010,2231
2018-06-14,1023,2159
2018-06-15,943,2040
2018-06-16,613,1066
2018-06-17,693,1284
2018-06-18,913,2683
2018-06-19,955,2754
2018-06-20,756,2229
2018-06-21,910,2118
2018-06-22,786,2038
2018-06-23,537,1060
2018-06-24,637,1104
2018-06-25,919,2239
2018-06-26,976,2184
2018-06-27,814,1988
2018-06-28,1110,2385
2018-06-29,867,1590
2018-06-30,684,976
2018-07-01,727,1034
2018-07-02,1065,2165
2018-07-03,1079,2337
2018-07-04,821,1911
2018-07-05,1044,2085
2018-07-06,734,1132
2018-07-07,691,984
2018-07-08,727,1021
2018-07-09,1084,2305
2018-07-10,1025,2282
2018-07-11,1078,2579
2018-07-12,985,2779
2018-07-13,988,1912
2018-07-14,762,1125
2018-07-15,764,992
2018-07-16,853,1455
2018-07-17,514,985
2018-07-18,506,961
2018-07-19,1090,2331
2018-07-20,945,2032
2018-07-21,765,1100
2018-07-22,760,1119
2018-07-23,1050,2124
2018-07-24,1025,2356
2018-07-25,1076,2375
2018-07-26,1151,2306
2018-07-27,900,1627
2018-07-28,788,1149
2018-07-29,734,1227
2018-07-30,1001,2316
2018-07-31,1059,2063
2018-08-01,937,1551
2018-08-02,1009,2107
2018-08-03,770,1354
2018-08-04,678,928
2018-08-05,698,949
2018-08-06,1017,1944
2018-08-07,992,1638
2018-08-08,805,1375
2018-08-09,895,1732
2018-08-10,796,1404
2018-08-11,660,935
2018-08-12,730,969
2018-08-13,764,1421
2018-08-14,859,1293
2018-08-15,811,1132
2018-08-16,811,1281
2018-08-17,838,1478
2018-08-18,670,914
2018-08-19,449,719
2018-08-20,819,1377
2018-08-21,893,1613
2018-08-22,865,1493
2018-08-23,882,2060
2018-08-24,820,1387
2018-08-25,699,895
2018-08-26,282,418
2018-08-27,343,739
2018-08-28,602,1192
2018-08-29,962,1792
2018-08-30,528,1087
2018-08-31,399,1039
2018-09-01,367,720
2018-09-02,362,637
2018-09-03,45,65
2018-09-04,26,50
2018-09-05,30,40
2018-09-06,29,74
2018-09-07,27,38
2018-09-08,15,21
2018-09-09,20,24
2018-09-10,19,29
2018-09-11,35,45
2018-09-12,37,53
2018-09-13,30,36
2018-09-14,32,37
2018-09-15,12,14
2018-09-16,20,25
2018-09-17,31,46
2018-09-18,21,41
2018-09-19,47,63
2018-09-20,26,30
2018-09-21,23,32
2018-09-22,14,14
2018-09-23,9,9
2018-09-24,23,28
2018-09-25,27,29
2018-09-26,44,57
2018-09-27,26,36
2018-09-28,22,27
2018-09-29,10,11
2018-09-30,16,36
2018-10-01,46,59
2018-10-02,45,62
2018-10-03,41,55
2018-10-04,24,46
2018-10-05,29,42
2018-10-06,11,14
2018-10-07,11,11
2018-10-08,23,39
2018-10-09,28,48
2018-10-10,35,43
2018-10-11,28,34
2018-10-12,38,48
2018-10-13,11,13
2018-10-14,10,10
2018-10-15,29,41
2018-10-16,54,84
2018-10-17,31,56
2018-10-18,25,33
2018-10-19,19,46
2018-10-20,11,12
2018-10-21,12,12
2018-10-22,27,45
2018-10-23,31,83
2018-10-24,31,49
2018-10-25,18,19
2018-10-26,16,17
2018-10-27,13,15
2018-10-28,9,12
2018-10-29,26,71
2018-10-30,19,29
2018-10-31,18,25
2018-11-01,14,21
2018-11-02,14,16
2018-11-03,11,13
2018-11-04,13,16
2018-11-05,40,60
2018-11-06,23,28
2018-11-07,44,44
2018-11-08,36,49
2018-11-09,19,26
2018-11-10,11,13
2018-11-11,18,21
2018-11-12,34,39
2018-11-13,27,32
2018-11-14,24,39
2018-11-15,25,37
2018-11-16,19,27
2018-11-17,24,35
2018-11-18,13,16
2018-11-19,26,41
2018-11-20,34,53
2018-11-21,30,63
2018-11-22,27,35
2018-11-23,14,90
2018-11-24,13,16
2018-11-25,16,39
2018-11-26,34,70
2018-11-27,32,39
2018-11-28,31,37
2018-11-29,24,30
2018-11-30,26,33
2018-12-01,7,18
2018-12-02,4,4
2018-12-03,50,62
2018-12-04,63,77
2018-12-05,35,39
2018-12-06,24,29
2018-12-07,15,20
2018-12-08,9,9
2018-12-09,20,44
2018-12-10,20,25
2018-12-11,51,56
2018-12-12,53,64
2018-12-13,18,27
2018-12-14,31,36
2018-12-15,8,11
2018-12-16,33,37
2018-12-17,24,26
2018-12-18,29,33
2018-12-19,23,35
2018-12-20,15,19
2018-12-21,14,18
2018-12-22,12,17
2018-12-23,7,8
2018-12-24,15,16
2018-12-25,12,12
2018-12-26,10,10
2018-12-27,14,14
2018-12-28,28,32
2018-12-29,6,7
2018-12-30,40,55
2018-12-31,878,1496
2019-01-01,900,1402
2019-01-02,1195,2419
2019-01-03,1211,2306
2019-01-04,1240,2697
2019-01-05,1032,2129
2019-01-06,1188,2274
2019-01-07,1619,3575
2019-01-08,1617,3916
2019-01-09,1568,3294
2019-01-10,1600,3574
2019-01-11,1319,3271
2019-01-12,1150,2180
2019-01-13,1122,2258
2019-01-14,1557,3487
2019-01-15,1519,3796
2019-01-16,1521,3624
2019-01-17,1588,3312
2019-01-18,1413,2962
2019-01-19,816,1825
2019-01-20,481,1435
2019-01-21,1162,3283
2019-01-22,943,3191
2019-01-23,833,2506
2019-01-24,827,2345
2019-01-25,779,2280
2019-01-26,466,1253
2019-01-27,682,1657
2019-01-28,1187,2577
2019-01-29,1123,2800
2019-01-30,921,2616
2019-01-31,845,2449
2019-02-01,805,2328
2019-02-02,445,1139
2019-02-03,479,1334
2019-02-04,871,2761
2019-02-05,905,2795
2019-02-06,972,2872
2019-02-07,937,2475
2019-02-08,619,2041
2019-02-09,433,1155
2019-02-10,422,1349
2019-02-11,808,2178
2019-02-12,736,2271
2019-02-13,802,2377
2019-02-14,765,2171
2019-02-15,684,2235
2019-02-16,343,929
2019-02-17,330,1000
2019-02-18,717,2275
2019-02-19,985,3080
2019-02-20,1157,3304
2019-02-21,1057,3024
2019-02-22,759,1978
2019-02-23,350,1063
2019-02-24,344,980
2019-02-25,809,2196
2019-02-26,940,2354
2019-02-27,755,1902
2019-02-28,751,2081
2019-03-01,600,1786
2019-03-02,337,917
2019-03-03,368,1234
2019-03-04,767,2234
2019-03-05,794,2261
2019-03-06,730,2465
2019-03-07,761,2114
2019-03-08,811,2315
2019-03-09,464,1104
2019-03-10,612,1410
2019-03-11,933,2313
2019-03-12,992,2931
2019-03-13,828,2445
2019-03-14,792,2434
2019-03-15,712,2172
2019-03-16,360,1014
2019-03-17,403,1049
2019-03-18,782,2382
2019-03-19,1097,3300
2019-03-20,797,2433
2019-03-21,1100,3126
2019-03-22,1067,2516
2019-03-23,895,1587
2019-03-24,422,1137
2019-03-25,789,2445
2019-03-26,824,2356
2019-03-27,951,2760
2019-03-28,1011,2925
2019-03-29,661,1746
2019-03-30,402,1028
2019-03-31,391,985
2019-04-01,924,2766
2019-04-02,838,2711
2019-04-03,862,2437
2019-04-04,883,2925
2019-04-05,720,2210
2019-04-06,365,943
2019-04-07,369,907
2019-04-08,752,2174
2019-04-09,1027,2906
2019-04-10,980,2620
2019-04-11,940,2521
2019-04-12,880,2850
2019-04-13,523,1166
2019-04-14,357,852
2019-04-15,881,2295
2019-04-16,910,2063
2019-04-17,646,2090
2019-04-18,748,2127
2019-04-19,573,1467
2019-04-20,270,636
2019-04-21,232,471
2019-04-22,515,979
2019-04-23,775,2122
2019-04-24,662,2205
2019-04-25,726,2292
2019-04-26,631,1901
2019-04-27,354,845
2019-04-28,522,1014
2019-04-29,846,2263
